"TweetId","TweetDate","TweetText","UserId"
"126350302113824769","Tue Oct 18 17:33:54 +0000 2011","Hey @apple, if you send me a free iPhone (any version will do), I will publicly and ceremoniously burn my #BlackBerry.","406617401"
"126349695676203009","Tue Oct 18 17:31:29 +0000 2011","Thank you @apple for Find My Mac - just located and wiped my stolen Air. #smallvictory #thievingbastards","408931094"
"126342268603998208","Tue Oct 18 17:01:58 +0000 2011","Thanks to @Apple Covent Garden #GeniusBar for replacing my MacBook keyboard/cracked wristpad during my lunch break today, out of warranty.","314552166"
"126325800080392193","Tue Oct 18 15:56:32 +0000 2011","@DailyDealChat @apple Thanks!!","443653605"
"126324177501302784","Tue Oct 18 15:50:05 +0000 2011","iPads Replace Bound Playbooks on Some N.F.L. Teams http://t.co/2UXAWKwf @apple @nytimes","508291396"
"126323785145126912","Tue Oct 18 15:48:32 +0000 2011","@apple..good ipad","305184008"
"126322063332999169","Tue Oct 18 15:41:41 +0000 2011","@apple @siri is efffing amazing!!","457450880"
"126319186141130752","Tue Oct 18 15:30:15 +0000 2011","Amazing new @Apple iOs 5 feature.  http://t.co/jatFVfpM","357545630"
"126318009647235072","Tue Oct 18 15:25:35 +0000 2011","RT @TripLingo: We're one of a few ""Featured Education Apps"" on the @Apple **Website** today, sweet! http://t.co/0yWvbe1Z","286281842"
"126315223060709376","Tue Oct 18 15:14:30 +0000 2011","We're one of a few ""Featured Education Apps"" on the @Apple **Website** today, sweet! http://t.co/0yWvbe1Z","453485383"
"126315011600678913","Tue Oct 18 15:13:40 +0000 2011","When you want something done right, you do it yourself... or go to @Apple. AT&T you're useless these days. #yourdaysarenumbered

","439654060"
"126314687116750849","Tue Oct 18 15:12:22 +0000 2011","We did an unexpected workshop for the #iPhone4S at @apple yesterday and we got an awesome amount of info #notjustaboutthephone @gamerchik16","439654060"
"126312877916307458","Tue Oct 18 15:05:11 +0000 2011","&lt;3 #ios5 @apple","509554692"
"126311981564178432","Tue Oct 18 15:01:37 +0000 2011","---» RT @Apple No question bro. RT @AintEeenTrippin: Should I get dis iPhone or a EVO 3D?","270079459"
"126307801046847488","Tue Oct 18 14:45:01 +0000 2011","RT @imightbewrong: I'm OVER people bitching about the #iPhone4S... I think it's the smartest phone I've ever had and I'm very happy.   : ...","366430327"
"126302673820594176","Tue Oct 18 14:24:38 +0000 2011","I'm OVER people bitching about the #iPhone4S... I think it's the smartest phone I've ever had and I'm very happy.   :)  Way to go @Apple!","336253549"
"126301956951117826","Tue Oct 18 14:21:47 +0000 2011","@Twitter CEO points to @Apple as 'corporate mentor' as @iOS signups triple http://t.co/GCY8iphN","439392988"
"126287654093471745","Tue Oct 18 13:24:57 +0000 2011","At the bus with my iPhone ;) thxx @apple","479371665"
"126284506360578049","Tue Oct 18 13:12:27 +0000 2011","@azee1v1 @apple @umber AppStore is well done, so is iTunes on the mobile devices.  I was talking about desktop app.","420510582"
"126263834968211456","Tue Oct 18 11:50:18 +0000 2011","NYTimes: Coach Wants to See You. And Bring Your iPad. http://t.co/J2FTiEnG #iPad @apple set red 42 red 42 hut hut @NFL wish I had an #iPad","308595133"
"126256230397259776","Tue Oct 18 11:20:05 +0000 2011","@apple @jilive @DanielPink: Apple sells 4 million iPhone 4S units in first weekend ... Steve Jobs brilliance lives on for ever! #iphone #RVA","527271492"
"126213333123743744","Tue Oct 18 08:29:38 +0000 2011","@blackberry is like the #Titanic and it seems everyone is running for the @apple #iPhone life rafts and there won't be enough for everyone!","349448774"
"126195522691280896","Tue Oct 18 07:18:51 +0000 2011","@bkad5161 than apologize to @apple ;)","474905919"
"126183339945234432","Tue Oct 18 06:30:27 +0000 2011","@Apple downloads of iOS 5 are proving popular with users  -- http://t.co/NSHLfiUX","308487904"
"126180209501286400","Tue Oct 18 06:18:01 +0000 2011","Lmfao look at the argument I had with Siri !!
@ijustine @apple http://t.co/D4VjL7SI","302090489"
"126164430546403328","Tue Oct 18 05:15:18 +0000 2011","Incredible: 4 million iPhone 4Ss in 3 days. 135% better than the iPhone 4 http://t.co/1FMJxTMM @apple #iphone4s","277023839"
"126148685737361408","Tue Oct 18 04:12:45 +0000 2011","Save me from #HP's unwanted OS! Help me buy an #iPhone! I have seen the light! #lol http://t.co/8gUP9Acz #backchannel @apple","310719595"
"126140794078892033","Tue Oct 18 03:41:23 +0000 2011","Well @apple fixed my #ios5 battery drain problem with a replacement iPhone 4 -- it's working like a champ now","381399543"
"126134400466419712","Tue Oct 18 03:15:59 +0000 2011","Currently ordering a BRAND NEW MACBOOK PRO!!! Bahhh... my MacBook is 5 years old. I'll miss it. But it's time. cc: @Apple -","509888321"
"126130991365500928","Tue Oct 18 03:02:26 +0000 2011","you are so blessed. @apple","302090489"
"126116898051076096","Tue Oct 18 02:06:26 +0000 2011","#Siri now knows who my dad, mom, brother and girlfriend is.  Thanks @apple","457450880"
"126116614495154176","Tue Oct 18 02:05:18 +0000 2011","Well at least the @apple store has amazing call waiting music! #need4s","457450880"
"126112836219973632","Tue Oct 18 01:50:17 +0000 2011","#sweet... #apple replaced my glass #probono. thank you @apple","498802509"
"126107965991297024","Tue Oct 18 01:30:56 +0000 2011","Not Bad! @Apple Sells Over 4 Million #IPhones in Debut Weekend - Bloomberg http://t.co/AVSl3ygU - #smartphone #sm RT @VinodRad","306824099"
"126104732426186752","Tue Oct 18 01:18:05 +0000 2011","loving new technology from @apple iPhone 4s, mac air and iCloud are unreal #technology","496069783"
"126097426493878272","Tue Oct 18 00:49:03 +0000 2011","I'm loving this new IOS5 update :) @apple","362842768"
"126095744531832832","Tue Oct 18 00:42:22 +0000 2011","Another mention for Apple Store: http://t.co/fiIOApKt - RT @floridamike Once again getting great customer service from the @apple store ...","514859729"
"126084907343691776","Mon Oct 17 23:59:19 +0000 2011","Time to go get my iPhone 4s.  Looking forward to sticking it to the man by no longer paying for most texts.  Thanks @apple.","349448774"
"126079414986485761","Mon Oct 17 23:37:29 +0000 2011","hey @apple I hate my computer i need a #mack wanna send me a free one.","305184008"
"126076743613284354","Mon Oct 17 23:26:52 +0000 2011","Thank you @apple. My new gf(iphone4s) is great!  She does everything!","419556208"
"126076238375817216","Mon Oct 17 23:24:52 +0000 2011","#iCloud set up was flawless and works like a champ! To the Cloud @Apple","396799078"
"126075534894571520","Mon Oct 17 23:22:04 +0000 2011","@Wisconsin_Mommy @Apple I'd totally email the company... I always get great service at our @Apple store!","448838498"
"126064519943426048","Mon Oct 17 22:38:18 +0000 2011","@apple loving the new IOS5 upgrade for the iPhone!","344271212"
"126063569660936193","Mon Oct 17 22:34:31 +0000 2011","The nice @apple tech support guy fixed my iTouch =D","372394528"
"126063358037340161","Mon Oct 17 22:33:41 +0000 2011","Once again getting great customer service from the @apple store at millenia mall.","369019019"
"126059405941809152","Mon Oct 17 22:17:59 +0000 2011","Is it just me or is #iOS5 faster for the iPad? @apple","412210777"
"126059399319003136","Mon Oct 17 22:17:57 +0000 2011","I love our @apple imac even though I haven't seen my hubby in 3 days now! #geek","357545630"
"126057030996852737","Mon Oct 17 22:08:32 +0000 2011","making the switch from @Android to @Apple #iphone #iphone4S #smartphone #stevejobs (@ Apple Store) http://t.co/kj6pJvkH","371206887"
"126049183865114624","Mon Oct 17 21:37:21 +0000 2011","So THANKFUL for the incredible people @apple for going above and beyond and offering to and replacing my  water-damaged Macbook Pro!!! Wow!","501253837"
"126040352237961217","Mon Oct 17 21:02:16 +0000 2011","New macbook is too sick @apple","314985145"
"126040074595999746","Mon Oct 17 21:01:10 +0000 2011","Play on ma man. Loving the camera in the #iphone4s. Well done @apple  #fb http://t.co/tmdFqRe1","509888321"
"126034495991328768","Mon Oct 17 20:39:00 +0000 2011","So yeah... @apple #iOS5 #readinglists have changed my life. #nowicanspendevenmoretimeonmyphone.","448838498"
"126026756623831041","Mon Oct 17 20:08:14 +0000 2011","@Apple Safari Reader owns the worldwide web","358235061"
"126019393460244481","Mon Oct 17 19:38:59 +0000 2011","I love @apple service . My case has cracked 3x and I go in and they hand me a case and I walk out","448838498"
"126015087386431488","Mon Oct 17 19:21:52 +0000 2011","#10twitterpeopleiwouldliketomeet 
@coollike @TheGadgetShow  @thelittleappkid @Jon4Lakers @BenRubery @Apple @twitter @FXhomeHitFilm  (-2)","314552166"
"126009748020658177","Mon Oct 17 19:00:39 +0000 2011","Said to have laid out the next 4 years @apple.Jobs last iPhone is 2012 not the iPhone4S. iPhone(4G/5) 2012 is magical! http://t.co/DxxklUBp","449623645"
"126008369562652672","Mon Oct 17 18:55:11 +0000 2011","Kind of excited. On my way to my last class right now and then going to the @Apple store, so buy #MacOSC Snow Leopard and Lion :-)","372394528"
"126002597063696384","Mon Oct 17 18:32:14 +0000 2011","i used to be with @blackberry over 4-5yrs .. after all the disruptions and lost gigs thx to their service im moving to @apple #iphone","464158801"
"125999676972470272","Mon Oct 17 18:20:38 +0000 2011","Apple sells 4 million iPhones in 3 days @apple keep doing what you are doing, because you are doing it well! http://t.co/ZZc6bE0w","486130785"
"125995158679461888","Mon Oct 17 18:02:41 +0000 2011","Yessss! I'm lovin the iPhone update especially the slide down bar at top of screen =) good job @Apple.","508037430"
"125978568726560768","Mon Oct 17 16:56:46 +0000 2011","4 millions in a weekend, 16 #iPhone4S per second. This is madness?! no, this is @Apple !!!","440783370"
"125974505385500672","Mon Oct 17 16:40:37 +0000 2011",".@apple you got me. I'm now invested. MacBook Pro next year. Time to get on selling more of my #android gear","476185067"
"125960325437722624","Mon Oct 17 15:44:16 +0000 2011","@iancollinsuk @apple I like what you did there...!","439392988"
"125959059957485569","Mon Oct 17 15:39:14 +0000 2011","I just sent my grandma a post card using my #CardsApp thanks @Apple","420510582"
"125947912306954240","Mon Oct 17 14:54:56 +0000 2011","@KostaTsetsekas @apple Putting it in the wash is kind of the equivalent to ""Will it blend?"" Glad to hear it's still alive.","308487904"
"125947232359948288","Mon Oct 17 14:52:14 +0000 2011","Laundering Ari's iPhone not my finest moment. But after drying in bag of (organic :-) rice for 4 days it booted up!!!!!!!!!!! @apple","508037430"
"125943290288803841","Mon Oct 17 14:36:34 +0000 2011","Bravo, @Apple! http://t.co/BgoTzj7K","463438574"
"125940394566483968","Mon Oct 17 14:25:04 +0000 2011","God Bless @YouTube, @apple for  #appletv & our bad ass system. LOVING #PrincessOfChina. GB to @coldplay & @rihanna too :)","476185067"
"125925618486489088","Mon Oct 17 13:26:21 +0000 2011","Been off twitter for a few days as I smashed my iPhone but @apple were very nice and gave me a new one :)","405969971"
"125924446430183425","Mon Oct 17 13:21:42 +0000 2011","Thank you @Apple iOS 5 for email pop up on the lock screen and opening it when unlocking.","464158801"
"125922999651139584","Mon Oct 17 13:15:57 +0000 2011","One word - #wow. RT @jldavid iPhone 4S First Weekend Sales Top Four Million: http://t.co/Zx5Pw0GT (via @apple)","457450880"
"125909565031198720","Mon Oct 17 12:22:34 +0000 2011","This good here iPhone will do me VERY well today. Thanks to the gods that are @apple.","389663163"
"125902301931126785","Mon Oct 17 11:53:42 +0000 2011","RT @MN2NOVA: Love ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! #ios5 @apple","314552166"
"125901202591461376","Mon Oct 17 11:49:20 +0000 2011","Love ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! #ios5 @apple","439392988"
"125900497327636480","Mon Oct 17 11:46:32 +0000 2011","Love #ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! @apple #lovemyiphone","464158801"
"125898611572740097","Mon Oct 17 11:39:02 +0000 2011","Updated my iOS and started using cloud services. Pretty bad ass @apple my #iPhone 3GS still the champ.","527271492"
"125850288488841217","Mon Oct 17 08:27:01 +0000 2011","Gone for a run, beautiful morning , man do I love iOS 5 @apple, #iPhone","410512524"
"125840039031738368","Mon Oct 17 07:46:17 +0000 2011","@apple your simply the best.","289327616"
"125794931439702016","Mon Oct 17 04:47:03 +0000 2011","I must admit @apple has made me a very happy camper! I have text tones now! Lol! Ring tone: #MakeMeProud Drakes vers! Text tone: Nicki's","488567141"
"125728717942161408","Mon Oct 17 00:23:56 +0000 2011","Day305, I'm thankful for the great customer service received today from @Apple via phone CS, new phone on the way #365daysofgratefulness","504913838"
"125727629012770816","Mon Oct 17 00:19:37 +0000 2011","S/O to @apple for replacing my phone for free","410512524"
"125722746100531200","Mon Oct 17 00:00:13 +0000 2011","Loving the new iPod update @apple","283374516"
"125717622728818688","Sun Oct 16 23:39:51 +0000 2011","@alexlindsay My wife upgraded her iPhone 4. I think Siri alone is worth the upgrade. Looking forward to @Apple continuing to enhance Siri.","475765632"
"125714253452812288","Sun Oct 16 23:26:28 +0000 2011","RT @tomkeene Thx @instagram Thx @apple #hypo #D-76 #tri-x http://t.co/BPPJwncp","527271492"
"125713935344214016","Sun Oct 16 23:25:12 +0000 2011","@SteveJobs being honored tonite @Apple...A truly great loss to the world.He will so be missed","308595133"
"125712433087123456","Sun Oct 16 23:19:14 +0000 2011","Thx @instagram Thx @apple #hypo #D-76 #tri-x http://t.co/D7EeJHBT","453485383"
"125708639607599104","Sun Oct 16 23:04:09 +0000 2011","Loving my new #iPhone4S thanks @apple for #ios5","475765632"
"125706813583798274","Sun Oct 16 22:56:54 +0000 2011","i love this. so much. thank you @apple.  http://t.co/Ui8lOEzX","476185067"
"125701161926930433","Sun Oct 16 22:34:27 +0000 2011","@apple the iPhone 4s is great #genius","502518910"
"125699573799845888","Sun Oct 16 22:28:08 +0000 2011","@apple Cards app notifies me the card I sent has arrived at local post office and should be delivered today... Sunday. Truly is #magic.","336253549"
"125688922410975232","Sun Oct 16 21:45:48 +0000 2011","Love my new I0S5 @Apple updates. Just when I think it can't get any better somehow it simplifies my life more. That's right-it's an Apple.","379412779"
"125681742760771584","Sun Oct 16 21:17:17 +0000 2011","@apple Siri is amazing","342172398"
"125680049478316032","Sun Oct 16 21:10:33 +0000 2011","@rygurl you need an @apple iphone4S with Siri!","419556208"
"125677424565424128","Sun Oct 16 21:00:07 +0000 2011","Meet #Siri, your new iPhone butler. Click the link and be amazed by all it can do: http://t.co/lvfFdCEL @Apple","443653605"
"125673004511412224","Sun Oct 16 20:42:33 +0000 2011","just my man @apple store in @schaumburg, whoops!!!!😁","275679178"
"125667241978114048","Sun Oct 16 20:19:39 +0000 2011","So, I am using my work PC (NEVER EVER) to get a feel for it; it has the worst speakers ever!! @apple you have spoiled me!! #imamac","488567141"
"125664375364255744","Sun Oct 16 20:08:17 +0000 2011","I ♥ @Apple http://t.co/a8on3IAa","310719595"
"125662399217930240","Sun Oct 16 20:00:25 +0000 2011","@apple just got the new iOS5 upgrade with iMessage...good luck surviving now @BlackBerry","448838498"
"125652668080336896","Sun Oct 16 19:21:45 +0000 2011","Loving #iOS5 !! #awesome @Apple","435198356"
"125648027045199873","Sun Oct 16 19:03:18 +0000 2011","RT @MattyRiesz: @kathrynyee You were right, an iPhone is a must have. #addicted {WELCOME TO THE @APPLE CLUB}","396799078"
"125645258003464192","Sun Oct 16 18:52:18 +0000 2011","Thank you @apple for your innovations. Exhibit A: Guy playing with Facetime instead of watching game at sports bar. http://t.co/oU7K39ge","366430327"
"125643107260829697","Sun Oct 16 18:43:45 +0000 2011","@blackberry boo hiss!............@apple wuhu!!!!!!!! When will my berry powered technology actually work??","338812451"
"125633677597229056","Sun Oct 16 18:06:17 +0000 2011","@apple by far the best iPod and first time iPhone ever.... Good job guys","360963221"
"125633065757310976","Sun Oct 16 18:03:51 +0000 2011","Thank you Steve @apple store 5th av. http://t.co/nSAisriP","474905919"
"125628199269961729","Sun Oct 16 17:44:31 +0000 2011","@Apple's Siri is witchcraft.  What's next @googleresearch. 2 yr lead lost?","408931094"
"125623745284018176","Sun Oct 16 17:26:49 +0000 2011","@Apple iOS 5 is sweet! Notifications, phone search covers mail now, wifi sync, iCloud backup and integrated Twitter are all well done.","406617401"
"125618466353983488","Sun Oct 16 17:05:50 +0000 2011","RT @katebetts: Another great James Stewart story in today's NY Times about importance of architecture in @apple retail success http://t. ...","362182240"
"125610372727193601","Sun Oct 16 16:33:41 +0000 2011","Another great James Stewart story in today's NY Times about importance of architecture in @apple retail success http://t.co/Kniz452s","519634781"
"125608381431025664","Sun Oct 16 16:25:47 +0000 2011","I &lt;3 @apple http://t.co/ondXWpEr","440783370"
"125596541028282369","Sun Oct 16 15:38:43 +0000 2011","Welcome to the twitter world @MarkStuver. This is due to #iOS5 and @apple thanks guys.","495540855"
"125585606100267008","Sun Oct 16 14:55:16 +0000 2011","Impressive service @apple genius bar metro centre. Power cable replaced free n booked in for screen replacement for free :- D","314552166"
"125562428200202240","Sun Oct 16 13:23:10 +0000 2011","RT @deb_lavoy: the nice guy at the @apple store replaced my phone gratis when I showed him the hairline  crack on the screen. thanks @apple","469434364"
"125561950376701952","Sun Oct 16 13:21:16 +0000 2011","the nice guy at the @apple store replaced my phone gratis when I showed him the hairline  crack on the screen. thanks @apple","449623645"
"125550135911518209","Sun Oct 16 12:34:19 +0000 2011","My iPhone 4S battery lasted longer than a day. That hasn't happened since my edge iPhone. Nice job, @apple.","292981659"
"125547297072357376","Sun Oct 16 12:23:02 +0000 2011","It would have taken me 15 mins to write this with my #Blackberry. Thank u @Apple 4s for converting me and showing me the grass is greener!","380418042"
"125539788546781185","Sun Oct 16 11:53:12 +0000 2011","RT @herahussain: @RickySinghPT got a new backside for my eye phone! V impressed with @apple","302090489"
"125537993942515712","Sun Oct 16 11:46:04 +0000 2011","@RickySinghPT got a new backside for my eye phone! V impressed with @apple","445621962"
"125537578974851072","Sun Oct 16 11:44:25 +0000 2011","#iPhone 4S in Space http://t.co/jINNHVwz this is amazing #creative @apple your products inspire people to do unbelievable things","449623645"
"125524107386302465","Sun Oct 16 10:50:53 +0000 2011","Thank you @apple for making my iPad 2 feel like new again with your new iOS 5!","362182240"
"125523414298533888","Sun Oct 16 10:48:08 +0000 2011","_ibertaddigital.tv/ iPad a briliant SteveJobs produck ,http://t.co/00ohfLY6
@Apple present... http://t.co/DBbWSDpx","502518910"
"125501576952553472","Sun Oct 16 09:21:22 +0000 2011","Using my awsome iPad... I love it. I love my MacBook too and my iPod. It's all amazing! I love @apple","410512524"
"125501281753251840","Sun Oct 16 09:20:11 +0000 2011","@apple iOS 5 upgrade done ...... Much better feature..... Few more feature required","440783370"
"125495491701125120","Sun Oct 16 08:57:11 +0000 2011","New iOS 5 update is THE BEST. iloveyou @apple","488567141"
"125459338524499969","Sun Oct 16 06:33:31 +0000 2011","Finally got my iPhone 4S, thanks @Apple. Stupid @att. Learned my lesson.","463438574"
"125455260801179648","Sun Oct 16 06:17:19 +0000 2011","I absolutely love my iPhone 4S. Thank you, Steve and @apple.","305184008"
"125423290767507456","Sun Oct 16 04:10:17 +0000 2011","@apple - you have invented a product that actually gets my brother to call my parents when he gets where he's going. Amazing. #siri #ipod4s","508037430"
"125416879035658240","Sun Oct 16 03:44:48 +0000 2011","dammit, listening to siri is making me want to upgrade. well played @apple.","463438574"
"125407532893224962","Sun Oct 16 03:07:40 +0000 2011","Create new folders from within your photo album in #iOS5, finally!! Thanks @Apple, that's been a thorn in my side for a while. #newfeature","396799078"
"125402636764712960","Sun Oct 16 02:48:13 +0000 2011","Video card on @Kimaris workstation died after just six months. So long @hp. Hello @apple.","469434364"
"125402412147146752","Sun Oct 16 02:47:19 +0000 2011","@Blackberry & @Facebook U R really about to make me throw this @Blackberry in the trash an get an @Apple iPhone! @Facebook upload issues!","519634781"
"125393816470568961","Sun Oct 16 02:13:10 +0000 2011","#iOS5 update submitted to @apple! Thanks for all the support!","412210777"
"125356807626559488","Sat Oct 15 23:46:06 +0000 2011","Awesome service from the @apple store in pc. Thanks chris!","448838498"
"125343429289984000","Sat Oct 15 22:52:56 +0000 2011","RT @To1ne: .@apple thanks for fixing this... http://t.co/wTj1ogDO","335977847"
"125338216411828224","Sat Oct 15 22:32:14 +0000 2011","I am crazy about #iOS5 . The photo cropping is the best! @apple","321355017"
"125333598197911552","Sat Oct 15 22:13:53 +0000 2011",".@apple thanks for fixing this... http://t.co/wTj1ogDO","439654060"
"125330595302744064","Sat Oct 15 22:01:57 +0000 2011","Hell yes!!! Got my contacts back!!  Thanks @apple","302090489"
"125319163366473728","Sat Oct 15 21:16:31 +0000 2011","RT @SawyerHartman: I FU*KING LOVE YOU @APPLE this phone is the best thing ever !! SIRI = BEST THING EVER MADE","443653605"
"125313088160411649","Sat Oct 15 20:52:23 +0000 2011","@apple has changed life.","387128201"
"125309946723188736","Sat Oct 15 20:39:54 +0000 2011","Mad props to the @apple employee that didn't charge me to replace the back plate on my iPhone! Made my day!","275679178"
"125281706327552001","Sat Oct 15 18:47:41 +0000 2011","@jonsibley Actually, the @Apple  mouse is pretty sweet man.","509888321"
"125279987254300672","Sat Oct 15 18:40:51 +0000 2011","The #iphone4s is  amazing. Siri's voice recognition is absolutely a step above previous attempts. Bravo @apple","322443111"
"125264731035537409","Sat Oct 15 17:40:13 +0000 2011","Finally got the @apple IPhone thanks to @sprint getting with the times","357545630"
"125256305647693825","Sat Oct 15 17:06:45 +0000 2011","#iOs5 is nice and as it had to be ! Thanks @Apple","508291396"
"125252188065902592","Sat Oct 15 16:50:23 +0000 2011","Good support fm Kevin @apple #Bellevue store 4 biz customers TY!","501253837"
"125243911538098176","Sat Oct 15 16:17:30 +0000 2011","Just downloaded IOS 5. It's better than I expected! #thankyou @apple","504913838"
"125238017299451905","Sat Oct 15 15:54:04 +0000 2011","@Apple: Siri is amazing!!! I'm in love!","381399543"
"125165176772247552","Sat Oct 15 11:04:38 +0000 2011","Love love love iOS 5!! @apple","502518910"
"126418790706712576","Tue Oct 18 22:06:03 +0000 2011","RT @cjwallace03: So apparently @apple put MB cap on your SMS with the new update. 25mb storage before it tells you your inbox is full. W ...","488567141"
"126417285559762944","Tue Oct 18 22:00:04 +0000 2011","RT @Jewelz2611 @mashable @apple, iphones r 2 expensive. Most went w/ htc/galaxy. No customer loyalty w/phone comp..","412210777"
"126416915664084992","Tue Oct 18 21:58:36 +0000 2011","@mashable @apple, iphones r 2 expensive. Most went w/ htc/galaxy. No customer loyalty w/phone comp..","464158801"
"126416109212680192","Tue Oct 18 21:55:23 +0000 2011","THiS IS WHAT WiLL KiLL APPLE http://t.co/72Jw4z5c RiP @APPLE","283374516"
"126411162622496768","Tue Oct 18 21:35:44 +0000 2011","@apple why my tunes no go on my iPhone? iPhone lonely without them. silly #iOS5","277023839"
"126410591949697024","Tue Oct 18 21:33:28 +0000 2011","@apple needs to hurry up and release #iTunesMatch","508291396"
"126409696553861121","Tue Oct 18 21:29:54 +0000 2011","Why is  #Siri always down @apple","360963221"
"126408864387182593","Tue Oct 18 21:26:36 +0000 2011","I just need to exchange a cord at the apple store why do I have to wait for a genius? @apple","270079459"
"126408052525105153","Tue Oct 18 21:23:22 +0000 2011","@apple AirDrop #fail - Immediate ""declined your request."" every time","344271212"
"126407767132078082","Tue Oct 18 21:22:14 +0000 2011","good article about why @apple fucked it all up with lion and their future. http://t.co/zNDP9Vr6 #fb","519634781"
"126405405667627008","Tue Oct 18 21:12:51 +0000 2011","RT @radlerc: Yellowgate? Some iPhone 4S Users Complain of Yellow Tint to Screen http://t.co/uaqrxTNk @apple @iphone4s","308487904"
"126405185630253056","Tue Oct 18 21:11:59 +0000 2011","Yellowgate? Some iPhone 4S Users Complain of Yellow Tint to Screen http://t.co/uaqrxTNk @apple @iphone4s","490384685"
"126405040809312256","Tue Oct 18 21:11:24 +0000 2011","The one #iphone feature still missing since @apple first showed it.. Contacts pictures on the contacts list! Simple yet 5 major updates miss","508291396"
"126400637930979329","Tue Oct 18 20:53:55 +0000 2011","Asked siri is she dreams of electric sleep. Was disappointed that she didn't have a snippy answer.  Missed opportunity @apple","336253549"
"126394680903614465","Tue Oct 18 20:30:14 +0000 2011","@paulens It surprises me that @Apple throws up an error alert about authorizing, and there's no ""Authorize this computer"" button.","440783370"
"126393717421645825","Tue Oct 18 20:26:25 +0000 2011","@Lisa_Marie1987 shhhh. the evil sith lords @apple may hear you ha!","292981659"
"126393204550537216","Tue Oct 18 20:24:22 +0000 2011","FUCK YOU @apple DIE IN A FUCKING BLAZE INFERNO.","503188484"
"126392402083708928","Tue Oct 18 20:21:11 +0000 2011","Oh, @apple. Steve obviously had nothing to do with iPhoto, as it's the perfect opposite of 'insanely great'. Get it fixed, please.","379412779"
"126391082308206593","Tue Oct 18 20:15:56 +0000 2011","OMG @apple WHY THE FUCK DID YOU DELETE ALL MY MUSIC YOU DICKS","475765632"
"126389218284015616","Tue Oct 18 20:08:32 +0000 2011","@ryanbaldwin @apple So in iTunes I go Store -&gt; Authorise… why doesn't it just auto-authorise it when I sign into iTunes? Grrrr...","448838498"
"126388194194362369","Tue Oct 18 20:04:28 +0000 2011","Seriously - I have absolutely no offing clue what @Apple means by ""authorization"", nor how to do it.","357545630"
"126388023725268992","Tue Oct 18 20:03:47 +0000 2011","Boy, could @apple make it any harder to put my purchased music from the cloud on to my new macbook pro? ""You must authorize this computer…""","453485383"
